Region,Division,StateNum,CountyNum,State,County,Population,Year
3,5,45,11,south carolina,barnwell,21591,2016
3,5,45,13,south carolina,beaufort,183497,2016
3,5,45,15,south carolina,berkeley,211863,2016
3,5,45,17,south carolina,calhoun,14751,2016
3,5,45,19,south carolina,charleston,396570,2016
3,5,45,21,south carolina,cherokee,56725,2016
3,5,45,23,south carolina,chester,32280,2016
3,5,45,25,south carolina,chesterfield,46170,2016
3,5,45,27,south carolina,clarendon,34239,2016
3,5,45,29,south carolina,colleton,37599,2016
3,5,45,31,south carolina,darlington,67370,2016
3,5,45,33,south carolina,dillon,30817,2016
3,5,45,35,south carolina,dorchester,153471,2016
3,5,45,37,south carolina,edgefield,26580,2016
3,5,45,39,south carolina,fairfield,22630,2016
3,5,45,41,south carolina,florence,138448,2016
3,5,45,43,south carolina,georgetown,61374,2016
3,5,45,45,south carolina,greenville,499034,2016
3,5,45,47,south carolina,greenwood,70172,2016
3,5,45,49,south carolina,hampton,19874,2016
3,5,45,51,south carolina,horry,321440,2016
3,5,45,53,south carolina,jasper,28071,2016
3,5,45,55,south carolina,kershaw,64269,2016
3,5,45,57,south carolina,lancaster,89855,2016
3,5,45,59,south carolina,laurens,66571,2016
3,5,45,61,south carolina,lee,17607,2016
3,5,45,63,south carolina,lexington,286394,2016
3,5,45,65,south carolina,mccormick,9569,2016
3,5,45,67,south carolina,marion,31753,2016
3,5,45,69,south carolina,marlboro,27036,2016
3,5,45,71,south carolina,newberry,38044,2016
3,5,45,73,south carolina,oconee,76407,2016
3,5,45,75,south carolina,orangeburg,88334,2016
3,5,45,77,south carolina,pickens,122939,2016
3,5,45,79,south carolina,richland,409104,2016
3,5,45,81,south carolina,saluda,20295,2016
3,5,45,83,south carolina,spartanburg,301066,2016
3,5,45,85,south carolina,sumter,107287,2016
3,5,45,87,south carolina,union,27685,2016
3,5,45,89,south carolina,williamsburg,31847,2016
3,5,45,91,south carolina,york,257998,2016
2,4,46,3,south dakota,aurora,2750,2016
2,4,46,5,south dakota,beadle,18087,2016
2,4,46,7,south dakota,bennett,3447,2016
2,4,46,9,south dakota,bon homme,6968,2016
2,4,46,11,south dakota,brookings,34057,2016
2,4,46,13,south dakota,brown,38918,2016
2,4,46,15,south dakota,brule,5213,2016
2,4,46,17,south dakota,buffalo,2032,2016
2,4,46,19,south dakota,butte,10127,2016
2,4,46,21,south dakota,campbell,1388,2016
2,4,46,23,south dakota,charles mix,9382,2016
2,4,46,25,south dakota,clark,3640,2016
2,4,46,27,south dakota,clay,13938,2016
2,4,46,29,south dakota,codington,28033,2016
2,4,46,31,south dakota,corson,4125,2016
2,4,46,33,south dakota,custer,8616,2016
2,4,46,35,south dakota,davison,19831,2016
2,4,46,37,south dakota,day,5514,2016
2,4,46,39,south dakota,deuel,4238,2016
2,4,46,41,south dakota,dewey,5774,2016
2,4,46,43,south dakota,douglas,2910,2016
2,4,46,45,south dakota,edmunds,3938,2016
2,4,46,47,south dakota,fall river,6769,2016
2,4,46,49,south dakota,faulk,2325,2016
2,4,46,51,south dakota,grant,7095,2016
2,4,46,53,south dakota,gregory,4171,2016
2,4,46,55,south dakota,haakon,1883,2016
2,4,46,57,south dakota,hamlin,5878,2016
2,4,46,59,south dakota,hand,3282,2016
2,4,46,61,south dakota,hanson,3390,2016
2,4,46,63,south dakota,harding,1265,2016
2,4,46,65,south dakota,hughes,17577,2016
2,4,46,67,south dakota,hutchinson,7338,2016
2,4,46,69,south dakota,hyde,1339,2016
2,4,46,71,south dakota,jackson,3297,2016
2,4,46,73,south dakota,jerauld,2005,2016
2,4,46,75,south dakota,jones,935,2016
2,4,46,77,south dakota,kingsbury,4977,2016
2,4,46,79,south dakota,lake,12605,2016
2,4,46,81,south dakota,lawrence,25183,2016
2,4,46,83,south dakota,lincoln,54572,2016
2,4,46,85,south dakota,lyman,3920,2016
2,4,46,87,south dakota,mccook,5481,2016
2,4,46,89,south dakota,mcpherson,2422,2016
2,4,46,91,south dakota,marshall,4790,2016
2,4,46,93,south dakota,meade,27360,2016
2,4,46,95,south dakota,mellette,2081,2016
2,4,46,97,south dakota,miner,2241,2016
2,4,46,99,south dakota,minnehaha,186051,2016
2,4,46,101,south dakota,moody,6556,2016
2,4,46,102,south dakota,oglala lakota,14392,2016
2,4,46,103,south dakota,pennington,108903,2016
2,4,46,105,south dakota,perkins,2966,2016
2,4,46,107,south dakota,potter,2270,2016
2,4,46,109,south dakota,roberts,10222,2016
2,4,46,111,south dakota,sanborn,2378,2016
2,4,46,115,south dakota,spink,6404,2016
2,4,46,117,south dakota,stanley,3024,2016
2,4,46,119,south dakota,sully,1419,2016
2,4,46,121,south dakota,todd,10099,2016
2,4,46,123,south dakota,tripp,5490,2016
2,4,46,125,south dakota,turner,8268,2016
2,4,46,127,south dakota,union,14992,2016
2,4,46,129,south dakota,walworth,5501,2016
2,4,46,135,south dakota,yankton,22626,2016
2,4,46,137,south dakota,ziebach,2874,2016
3,6,47,1,tennessee,anderson,75585,2016
3,6,47,3,tennessee,bedford,47420,2016
3,6,47,5,tennessee,benton,16059,2016
3,6,47,7,tennessee,bledsoe,14599,2016
3,6,47,9,tennessee,blount,128244,2016
3,6,47,11,tennessee,bradley,104407,2016
3,6,47,13,tennessee,campbell,39671,2016
3,6,47,15,tennessee,cannon,13907,2016
3,6,47,17,tennessee,carroll,27924,2016
3,6,47,19,tennessee,carter,56458,2016
3,6,47,21,tennessee,cheatham,39728,2016
3,6,47,23,tennessee,chester,17102,2016
3,6,47,25,tennessee,claiborne,31561,2016
3,6,47,27,tennessee,clay,7688,2016
3,6,47,29,tennessee,cocke,35160,2016
3,6,47,31,tennessee,coffee,54428,2016
3,6,47,33,tennessee,crockett,14467,2016
3,6,47,35,tennessee,cumberland,58532,2016
3,6,47,37,tennessee,davidson,688901,2016
3,6,47,39,tennessee,decatur,11711,2016
3,6,47,41,tennessee,dekalb,19442,2016
3,6,47,43,tennessee,dickson,51922,2016
3,6,47,45,tennessee,dyer,37605,2016
3,6,47,47,tennessee,fayette,39575,2016
3,6,47,49,tennessee,fentress,17955,2016
3,6,47,51,tennessee,franklin,41567,2016
3,6,47,53,tennessee,gibson,49103,2016
3,6,47,55,tennessee,giles,29140,2016
3,6,47,57,tennessee,grainger,23112,2016
3,6,47,59,tennessee,greene,68559,2016
3,6,47,61,tennessee,grundy,13279,2016
3,6,47,63,tennessee,hamblen,63717,2016
3,6,47,65,tennessee,hamilton,358061,2016
3,6,47,67,tennessee,hancock,6597,2016
3,6,47,69,tennessee,hardeman,25476,2016
3,6,47,71,tennessee,hardin,25759,2016
3,6,47,73,tennessee,hawkins,56366,2016
3,6,47,75,tennessee,haywood,17803,2016
3,6,47,77,tennessee,henderson,27793,2016
3,6,47,79,tennessee,henry,32245,2016
3,6,47,81,tennessee,hickman,24649,2016
3,6,47,83,tennessee,houston,8118,2016
3,6,47,85,tennessee,humphreys,18381,2016
3,6,47,87,tennessee,jackson,11602,2016
3,6,47,89,tennessee,jefferson,53157,2016
3,6,47,91,tennessee,johnson,17777,2016
3,6,47,93,tennessee,knox,456114,2016
3,6,47,95,tennessee,lake,7530,2016
3,6,47,97,tennessee,lauderdale,25350,2016
3,6,47,99,tennessee,lawrence,42979,2016
3,6,47,101,tennessee,lewis,11912,2016
3,6,47,103,tennessee,lincoln,33528,2016
3,6,47,105,tennessee,loudon,51275,2016
3,6,47,107,tennessee,mcminn,52659,2016
3,6,47,109,tennessee,mcnairy,25810,2016
3,6,47,111,tennessee,macon,23455,2016
3,6,47,113,tennessee,madison,97514,2016
3,6,47,115,tennessee,marion,28321,2016
3,6,47,117,tennessee,marshall,31973,2016
3,6,47,119,tennessee,maury,89588,2016
3,6,47,121,tennessee,meigs,11948,2016
3,6,47,123,tennessee,monroe,45967,2016
3,6,47,125,tennessee,montgomery,194795,2016
3,6,47,127,tennessee,moore,6293,2016
3,6,47,129,tennessee,morgan,21724,2016
3,6,47,131,tennessee,obion,30526,2016
3,6,47,133,tennessee,overton,21978,2016
3,6,47,135,tennessee,perry,7892,2016
3,6,47,137,tennessee,pickett,5085,2016
3,6,47,139,tennessee,polk,16770,2016
3,6,47,141,tennessee,putnam,76123,2016
3,6,47,143,tennessee,rhea,32392,2016
3,6,47,145,tennessee,roane,52913,2016
3,6,47,147,tennessee,robertson,69177,2016
3,6,47,149,tennessee,rutherford,307683,2016
3,6,47,151,tennessee,scott,21892,2016
3,6,47,153,tennessee,sequatchie,14740,2016
3,6,47,155,tennessee,sevier,96609,2016
3,6,47,157,tennessee,shelby,937130,2016
3,6,47,159,tennessee,smith,19466,2016
3,6,47,161,tennessee,stewart,13174,2016
3,6,47,163,tennessee,sullivan,156335,2016
3,6,47,165,tennessee,sumner,179108,2016
3,6,47,167,tennessee,tipton,61176,2016
3,6,47,169,tennessee,trousdale,9950,2016
3,6,47,171,tennessee,unicoi,17665,2016
3,6,47,173,tennessee,union,19232,2016
3,6,47,175,tennessee,van buren,5716,2016
3,6,47,177,tennessee,warren,40400,2016
3,6,47,179,tennessee,washington,127220,2016
3,6,47,181,tennessee,wayne,16665,2016
3,6,47,183,tennessee,weakley,33568,2016
3,6,47,185,tennessee,white,26451,2016
3,6,47,187,tennessee,williamson,218888,2016
3,6,47,189,tennessee,wilson,132433,2016
3,7,48,1,texas,anderson,57558,2016
3,7,48,3,texas,andrews,17837,2016
3,7,48,5,texas,angelina,87830,2016
3,7,48,7,texas,aransas,25275,2016
3,7,48,9,texas,archer,8774,2016
3,7,48,11,texas,armstrong,1856,2016
3,7,48,13,texas,atascosa,48666,2016
3,7,48,15,texas,austin,29637,2016
3,7,48,17,texas,bailey,7180,2016
3,7,48,19,texas,bandera,21710,2016
3,7,48,21,texas,bastrop,82754,2016
3,7,48,23,texas,baylor,3638,2016
3,7,48,25,texas,bee,32835,2016
3,7,48,27,texas,bell,341203,2016
3,7,48,29,texas,bexar,1927747,2016
3,7,48,31,texas,blanco,11341,2016
3,7,48,33,texas,borden,660,2016
3,7,48,35,texas,bosque,18010,2016
3,7,48,37,texas,bowie,93881,2016
3,7,48,39,texas,brazoria,353828,2016
3,7,48,41,texas,brazos,219561,2016
3,7,48,43,texas,brewster,9193,2016
3,7,48,45,texas,briscoe,1486,2016
3,7,48,47,texas,brooks,7263,2016
3,7,48,49,texas,brown,38065,2016
3,7,48,51,texas,burleson,17811,2016
3,7,48,53,texas,burnet,45914,2016
3,7,48,55,texas,caldwell,41108,2016
3,7,48,57,texas,calhoun,21942,2016
3,7,48,59,texas,callahan,13777,2016
3,7,48,61,texas,cameron,421766,2016
3,7,48,63,texas,camp,12775,2016
3,7,48,65,texas,carson,6107,2016
3,7,48,67,texas,cass,30080,2016
3,7,48,69,texas,castro,7823,2016
3,7,48,71,texas,chambers,40283,2016
3,7,48,73,texas,cherokee,51896,2016
3,7,48,75,texas,childress,7095,2016
3,7,48,77,texas,clay,10242,2016
3,7,48,79,texas,cochran,2911,2016
3,7,48,81,texas,coke,3263,2016
3,7,48,83,texas,coleman,8421,2016
3,7,48,85,texas,collin,942453,2016
3,7,48,87,texas,collingsworth,3028,2016
3,7,48,89,texas,colorado,21027,2016
3,7,48,91,texas,comal,134142,2016
3,7,48,93,texas,comanche,13521,2016
3,7,48,95,texas,concho,4273,2016
3,7,48,97,texas,cooke,39244,2016
3,7,48,99,texas,coryell,74943,2016
3,7,48,101,texas,cottle,1404,2016
3,7,48,103,texas,crane,4807,2016
3,7,48,105,texas,crockett,3653,2016
3,7,48,107,texas,crosby,5917,2016
3,7,48,109,texas,culberson,2219,2016
3,7,48,111,texas,dallam,7256,2016
3,7,48,113,texas,dallas,2587462,2016
3,7,48,115,texas,dawson,13042,2016
3,7,48,117,texas,deaf smith,18850,2016
3,7,48,119,texas,delta,5146,2016
3,7,48,121,texas,denton,808299,2016
3,7,48,123,texas,dewitt,20618,2016
3,7,48,125,texas,dickens,2201,2016
3,7,48,127,texas,dimmit,10784,2016
3,7,48,129,texas,donley,3392,2016
3,7,48,131,texas,duval,11449,2016
3,7,48,133,texas,eastland,18303,2016
3,7,48,135,texas,ector,157580,2016
3,7,48,137,texas,edwards,1918,2016
3,7,48,139,texas,ellis,168381,2016
3,7,48,141,texas,el paso,837147,2016
3,7,48,143,texas,erath,41443,2016
3,7,48,145,texas,falls,17331,2016
3,7,48,147,texas,fannin,33855,2016
3,7,48,149,texas,fayette,25070,2016
3,7,48,151,texas,fisher,3881,2016
3,7,48,153,texas,floyd,5876,2016
3,7,48,155,texas,foard,1211,2016
3,7,48,157,texas,fort bend,741958,2016
3,7,48,159,texas,franklin,10659,2016
3,7,48,161,texas,freestone,19647,2016
3,7,48,163,texas,frio,19385,2016
3,7,48,165,texas,gaines,20481,2016
3,7,48,167,texas,galveston,329306,2016
3,7,48,169,texas,garza,6444,2016
3,7,48,171,texas,gillespie,26305,2016
3,7,48,173,texas,glasscock,1350,2016
3,7,48,175,texas,goliad,7521,2016
3,7,48,177,texas,gonzales,20863,2016
3,7,48,179,texas,gray,22738,2016
3,7,48,181,texas,grayson,128206,2016
3,7,48,183,texas,gregg,123594,2016
3,7,48,185,texas,grimes,27574,2016
3,7,48,187,texas,guadalupe,154596,2016
3,7,48,189,texas,hale,34209,2016
3,7,48,191,texas,hall,3112,2016
3,7,48,193,texas,hamilton,8231,2016
3,7,48,195,texas,hansford,5532,2016
3,7,48,197,texas,hardeman,3991,2016
3,7,48,199,texas,hardin,56261,2016
3,7,48,201,texas,harris,4617041,2016
3,7,48,203,texas,harrison,66730,2016
3,7,48,205,texas,hartley,5706,2016
3,7,48,207,texas,haskell,5765,2016
3,7,48,209,texas,hays,204345,2016
3,7,48,211,texas,hemphill,4126,2016
3,7,48,213,texas,henderson,80034,2016
3,7,48,215,texas,hidalgo,850187,2016
3,7,48,217,texas,hill,35171,2016
3,7,48,219,texas,hockley,23103,2016
3,7,48,221,texas,hood,56758,2016
3,7,48,223,texas,hopkins,36203,2016
3,7,48,225,texas,houston,22888,2016
3,7,48,227,texas,howard,36618,2016
3,7,48,229,texas,hudspeth,4073,2016
3,7,48,231,texas,hunt,91939,2016
3,7,48,233,texas,hutchinson,21570,2016
3,7,48,235,texas,irion,1570,2016
3,7,48,237,texas,jack,8766,2016
3,7,48,239,texas,jackson,14851,2016
3,7,48,241,texas,jasper,35401,2016
3,7,48,243,texas,jeff davis,2245,2016
3,7,48,245,texas,jefferson,255954,2016
3,7,48,247,texas,jim hogg,5244,2016
3,7,48,249,texas,jim wells,41115,2016
3,7,48,251,texas,johnson,162915,2016
3,7,48,253,texas,jones,19994,2016
3,7,48,255,texas,karnes,15264,2016
3,7,48,257,texas,kaufman,118046,2016
3,7,48,259,texas,kendall,41964,2016
3,7,48,261,texas,kenedy,428,2016
3,7,48,263,texas,kent,752,2016
3,7,48,265,texas,kerr,51296,2016
3,7,48,267,texas,kimble,4428,2016
3,7,48,269,texas,king,294,2016
3,7,48,271,texas,kinney,3640,2016
3,7,48,273,texas,kleberg,31347,2016
3,7,48,275,texas,knox,3740,2016
3,7,48,277,texas,lamar,49565,2016
3,7,48,279,texas,lamb,13223,2016
3,7,48,281,texas,lampasas,20657,2016
3,7,48,283,texas,la salle,7619,2016
3,7,48,285,texas,lavaca,19910,2016
3,7,48,287,texas,lee,16998,2016
3,7,48,289,texas,leon,17196,2016
3,7,48,291,texas,liberty,81377,2016
3,7,48,293,texas,limestone,23527,2016
3,7,48,295,texas,lipscomb,3509,2016
3,7,48,297,texas,live oak,12022,2016
3,7,48,299,texas,llano,20570,2016
3,7,48,301,texas,loving,115,2016
3,7,48,303,texas,lubbock,302301,2016
3,7,48,305,texas,lynn,5795,2016
3,7,48,307,texas,mcculloch,8121,2016
3,7,48,309,texas,mclennan,247478,2016
3,7,48,311,texas,mcmullen,815,2016
3,7,48,313,texas,madison,14094,2016
3,7,48,315,texas,marion,10087,2016
3,7,48,317,texas,martin,5688,2016
3,7,48,319,texas,mason,4161,2016
3,7,48,321,texas,matagorda,37117,2016
3,7,48,323,texas,maverick,57989,2016
3,7,48,325,texas,medina,49196,2016
3,7,48,327,texas,menard,2102,2016
3,7,48,329,texas,midland,163473,2016
3,7,48,331,texas,milam,24735,2016
3,7,48,333,texas,mills,4894,2016
3,7,48,335,texas,mitchell,8479,2016
3,7,48,337,texas,montague,19436,2016
3,7,48,339,texas,montgomery,554522,2016
3,7,48,341,texas,moore,21935,2016
3,7,48,343,texas,morris,12490,2016
3,7,48,345,texas,motley,1172,2016
3,7,48,347,texas,nacogdoches,65662,2016
3,7,48,349,texas,navarro,48375,2016
3,7,48,351,texas,newton,14186,2016
3,7,48,353,texas,nolan,14968,2016
3,7,48,355,texas,nueces,361529,2016
3,7,48,357,texas,ochiltree,10295,2016
3,7,48,359,texas,oldham,2074,2016
3,7,48,361,texas,orange,84508,2016
3,7,48,363,texas,palo pinto,28132,2016
3,7,48,365,texas,panola,23440,2016
3,7,48,367,texas,parker,128861,2016
3,7,48,369,texas,parmer,9818,2016
3,7,48,371,texas,pecos,15877,2016
3,7,48,373,texas,polk,47735,2016
3,7,48,375,texas,potter,120542,2016
3,7,48,377,texas,presidio,7166,2016
3,7,48,379,texas,rains,11307,2016
3,7,48,381,texas,randall,132457,2016
3,7,48,383,texas,reagan,3738,2016
3,7,48,385,texas,real,3397,2016
3,7,48,387,texas,red river,12217,2016
3,7,48,389,texas,reeves,15069,2016
3,7,48,391,texas,refugio,7293,2016
3,7,48,393,texas,roberts,916,2016
3,7,48,395,texas,robertson,16858,2016
3,7,48,397,texas,rockwall,93419,2016
3,7,48,399,texas,runnels,10255,2016
3,7,48,401,texas,rusk,52856,2016
3,7,48,403,texas,sabine,10385,2016
3,7,48,405,texas,san augustine,8283,2016
3,7,48,407,texas,san jacinto,27757,2016
3,7,48,409,texas,san patricio,67262,2016
3,7,48,411,texas,san saba,5872,2016
3,7,48,413,texas,schleicher,3064,2016
3,7,48,415,texas,scurry,17430,2016
3,7,48,417,texas,shackelford,3364,2016
3,7,48,419,texas,shelby,25777,2016
3,7,48,421,texas,sherman,3075,2016
3,7,48,423,texas,smith,225305,2016
3,7,48,425,texas,somervell,8680,2016
3,7,48,427,texas,starr,63931,2016
3,7,48,429,texas,stephens,9408,2016
3,7,48,431,texas,sterling,1351,2016
3,7,48,433,texas,stonewall,1402,2016
3,7,48,435,texas,sutton,3865,2016
3,7,48,437,texas,swisher,7440,2016
3,7,48,439,texas,tarrant,2021746,2016
3,7,48,441,texas,taylor,135962,2016
3,7,48,443,texas,terrell,818,2016
3,7,48,445,texas,terry,12826,2016
3,7,48,447,texas,throckmorton,1548,2016
3,7,48,449,texas,titus,32615,2016
3,7,48,451,texas,tom green,117792,2016
3,7,48,453,texas,travis,1204582,2016
3,7,48,455,texas,trinity,14513,2016
3,7,48,457,texas,tyler,21434,2016
3,7,48,459,texas,upshur,40864,2016
3,7,48,461,texas,upton,3697,2016
3,7,48,463,texas,uvalde,27106,2016
3,7,48,465,texas,val verde,48953,2016
3,7,48,467,texas,van zandt,54377,2016
3,7,48,469,texas,victoria,92379,2016
3,7,48,471,texas,walker,71701,2016
3,7,48,473,texas,waller,50058,2016
3,7,48,475,texas,ward,11589,2016
3,7,48,477,texas,washington,34821,2016
3,7,48,479,texas,webb,272401,2016
3,7,48,481,texas,wharton,41634,2016
3,7,48,483,texas,wheeler,5548,2016
3,7,48,485,texas,wichita,131310,2016
3,7,48,487,texas,wilbarger,12894,2016
3,7,48,489,texas,willacy,21760,2016
3,7,48,491,texas,williamson,527769,2016
3,7,48,493,texas,wilson,48190,2016
3,7,48,495,texas,winkler,7872,2016
3,7,48,497,texas,wise,64465,2016
3,7,48,499,texas,wood,43823,2016
3,7,48,501,texas,yoakum,8625,2016
3,7,48,503,texas,young,18079,2016
3,7,48,505,texas,zapata,14449,2016
3,7,48,507,texas,zavala,12091,2016
4,8,49,1,utah,beaver,6454,2016
4,8,49,3,utah,box elder,52974,2016
4,8,49,5,utah,cache,122342,2016
4,8,49,7,utah,carbon,20371,2016
4,8,49,9,utah,daggett,1081,2016
4,8,49,11,utah,davis,341329,2016
4,8,49,13,utah,duchesne,20315,2016
4,8,49,15,utah,emery,10222,2016
4,8,49,17,utah,garfield,5000,2016
4,8,49,19,utah,grand,9656,2016
4,8,49,21,utah,iron,49796,2016
4,8,49,23,utah,juab,11003,2016
4,8,49,25,utah,kane,7326,2016
4,8,49,27,utah,millard,12682,2016
4,8,49,29,utah,morgan,11373,2016
4,8,49,31,utah,piute,1463,2016
4,8,49,33,utah,rich,2306,2016
4,8,49,35,utah,salt lake,1121379,2016
4,8,49,37,utah,san juan,15329,2016
4,8,49,39,utah,sanpete,29303,2016
4,8,49,41,utah,sevier,21147,2016
4,8,49,43,utah,summit,40390,2016
4,8,49,45,utah,tooele,64599,2016
4,8,49,47,utah,uintah,36194,2016
4,8,49,49,utah,utah,590475,2016
4,8,49,51,utah,wasatch,30571,2016
4,8,49,53,utah,washington,159237,2016
4,8,49,55,utah,wayne,2685,2016
4,8,49,57,utah,weber,247319,2016
1,1,50,1,vermont,addison,36844,2016
1,1,50,3,vermont,bennington,35854,2016
1,1,50,5,vermont,caledonia,30167,2016
1,1,50,7,vermont,chittenden,161522,2016
1,1,50,9,vermont,essex,6240,2016
1,1,50,11,vermont,franklin,48974,2016
1,1,50,13,vermont,grand isle,6933,2016
1,1,50,15,vermont,lamoille,25274,2016
1,1,50,17,vermont,orange,28917,2016
1,1,50,19,vermont,orleans,26751,2016
1,1,50,21,vermont,rutland,59172,2016
1,1,50,23,vermont,washington,58365,2016
1,1,50,25,vermont,windham,43147,2016
1,1,50,27,vermont,windsor,55194,2016
3,5,51,1,virginia,accomack,32818,2016
3,5,51,3,virginia,albemarle,106419,2016
3,5,51,5,virginia,alleghany,15372,2016
3,5,51,7,virginia,amelia,12830,2016
3,5,51,9,virginia,amherst,31667,2016
3,5,51,11,virginia,appomattox,15505,2016
3,5,51,13,virginia,arlington,231610,2016
3,5,51,15,virginia,augusta,74774,2016
3,5,51,17,virginia,bath,4413,2016
3,5,51,19,virginia,bedford,77828,2016
3,5,51,21,virginia,bland,6475,2016
3,5,51,23,virginia,botetourt,33150,2016
3,5,51,25,virginia,brunswick,16275,2016
3,5,51,27,virginia,buchanan,22102,2016
3,5,51,29,virginia,buckingham,17060,2016
3,5,51,31,virginia,campbell,55180,2016
3,5,51,33,virginia,caroline,30071,2016
3,5,51,35,virginia,carroll,29699,2016
3,5,51,36,virginia,charles city,7023,2016
3,5,51,37,virginia,charlotte,12130,2016
3,5,51,41,virginia,chesterfield,338815,2016
3,5,51,43,virginia,clarke,14322,2016
3,5,51,45,virginia,craig,5140,2016
3,5,51,47,virginia,culpeper,50333,2016
3,5,51,49,virginia,cumberland,9742,2016
3,5,51,51,virginia,dickenson,15040,2016
3,5,51,53,virginia,dinwiddie,28025,2016
3,5,51,57,virginia,essex,11096,2016
3,5,51,59,virginia,fairfax,1144636,2016
3,5,51,61,virginia,fauquier,68784,2016
3,5,51,63,virginia,floyd,15658,2016
3,5,51,65,virginia,fluvanna,26169,2016
3,5,51,67,virginia,franklin,56159,2016
3,5,51,69,virginia,frederick,84684,2016
3,5,51,71,virginia,giles,16887,2016
3,5,51,73,virginia,gloucester,37101,2016
3,5,51,75,virginia,goochland,22475,2016
3,5,51,77,virginia,grayson,15869,2016
3,5,51,79,virginia,greene,19331,2016
3,5,51,81,virginia,greensville,11551,2016
3,5,51,83,virginia,halifax,34964,2016
3,5,51,85,virginia,hanover,104347,2016
3,5,51,87,virginia,henrico,326147,2016
3,5,51,89,virginia,henry,51604,2016
3,5,51,91,virginia,highland,2212,2016
3,5,51,93,virginia,isle of wight,36324,2016
3,5,51,95,virginia,james city,74069,2016
3,5,51,97,virginia,king and queen,7067,2016
3,5,51,99,virginia,king george,25918,2016
3,5,51,101,virginia,king william,16412,2016
3,5,51,103,virginia,lancaster,10778,2016
3,5,51,105,virginia,lee,24051,2016
3,5,51,107,virginia,loudoun,386279,2016
3,5,51,109,virginia,louisa,35276,2016
3,5,51,111,virginia,lunenburg,12266,2016
3,5,51,113,virginia,madison,13108,2016
3,5,51,115,virginia,mathews,8806,2016
3,5,51,117,virginia,mecklenburg,30786,2016
3,5,51,119,virginia,middlesex,10768,2016
3,5,51,121,virginia,montgomery,98440,2016
3,5,51,125,virginia,nelson,14895,2016
3,5,51,127,virginia,new kent,21030,2016
3,5,51,131,virginia,northampton,12006,2016
3,5,51,133,virginia,northumberland,12195,2016
3,5,51,135,virginia,nottoway,15510,2016
3,5,51,137,virginia,orange,35481,2016
3,5,51,139,virginia,page,23591,2016
3,5,51,141,virginia,patrick,17769,2016
3,5,51,143,virginia,pittsylvania,61673,2016
3,5,51,145,virginia,powhatan,28398,2016
3,5,51,147,virginia,prince edward,23023,2016
3,5,51,149,virginia,prince george,37807,2016
3,5,51,153,virginia,prince william,456560,2016
3,5,51,155,virginia,pulaski,34240,2016
3,5,51,157,virginia,rappahannock,7333,2016
3,5,51,159,virginia,richmond,8784,2016
3,5,51,161,virginia,roanoke,93363,2016
3,5,51,163,virginia,rockbridge,22411,2016
3,5,51,165,virginia,rockingham,79298,2016
3,5,51,167,virginia,russell,27394,2016
3,5,51,169,virginia,scott,22028,2016
3,5,51,171,virginia,shenandoah,42928,2016
3,5,51,173,virginia,smyth,31075,2016
3,5,51,175,virginia,southampton,18019,2016
3,5,51,177,virginia,spotsylvania,131405,2016
3,5,51,179,virginia,stafford,143477,2016
3,5,51,181,virginia,surry,6570,2016
3,5,51,183,virginia,sussex,11426,2016
3,5,51,185,virginia,tazewell,42046,2016
3,5,51,187,virginia,warren,39066,2016
3,5,51,191,virginia,washington,54237,2016
3,5,51,193,virginia,westmoreland,17659,2016
3,5,51,195,virginia,wise,39034,2016
3,5,51,197,virginia,wythe,28942,2016
3,5,51,199,virginia,york,67742,2016
3,5,51,510,virginia,alexandria city,157288,2016
3,5,51,520,virginia,bristol city,16927,2016
3,5,51,530,virginia,buena vista city,6384,2016
3,5,51,540,virginia,charlottesville city,47286,2016
3,5,51,550,virginia,chesapeake city,237621,2016
3,5,51,570,virginia,colonial heights city,17642,2016
3,5,51,580,virginia,covington city,5582,2016
3,5,51,590,virginia,danville city,41643,2016
3,5,51,595,virginia,emporia city,5375,2016
3,5,51,600,virginia,fairfax city,23827,2016
3,5,51,610,virginia,falls church city,13868,2016
3,5,51,620,virginia,franklin city,8228,2016
3,5,51,630,virginia,fredericksburg city,28271,2016
3,5,51,640,virginia,galax city,6664,2016
3,5,51,650,virginia,hampton city,135332,2016
3,5,51,660,virginia,harrisonburg city,53943,2016
3,5,51,670,virginia,hopewell city,22619,2016
3,5,51,678,virginia,lexington city,7087,2016
3,5,51,680,virginia,lynchburg city,79912,2016
3,5,51,683,virginia,manassas city,41457,2016
3,5,51,685,virginia,manassas park city,16085,2016
3,5,51,690,virginia,martinsville city,13119,2016
3,5,51,700,virginia,newport news city,180388,2016
3,5,51,710,virginia,norfolk city,245532,2016
3,5,51,720,virginia,norton city,3988,2016
3,5,51,730,virginia,petersburg city,31850,2016
3,5,51,735,virginia,poquoson city,11947,2016
3,5,51,740,virginia,portsmouth city,94997,2016
3,5,51,750,virginia,radford city,17410,2016
3,5,51,760,virginia,richmond city,225288,2016
3,5,51,770,virginia,roanoke city,99743,2016
3,5,51,775,virginia,salem city,25547,2016
3,5,51,790,virginia,staunton city,24257,2016
3,5,51,800,virginia,suffolk city,89294,2016
3,5,51,810,virginia,virginia beach city,451404,2016
3,5,51,820,virginia,waynesboro city,21802,2016
3,5,51,830,virginia,williamsburg city,14952,2016
3,5,51,840,virginia,winchester city,27566,2016
4,9,53,1,washington,adams,19262,2016
4,9,53,3,washington,asotin,22310,2016
4,9,53,5,washington,benton,193484,2016
